,name,class,text
382,NDARANE_GEDEBUS,1,@TofaLemon Assalamu'alaikum wr.wb.Tolong bantuin dong cari donatur tetap untuk SDIT MUH RAWALO BANYUMAS OM MUSTOFA pic.twitter.com/HUmMa2qRX4
383,artst_eunji,1,"@MasakiYabe3 yu naik TukTuk sini. Cukup rep ""Neng naik dong #EgencySiJadul"" Mohon bantuannya ya, lg ada event. Thx. pic.twitter.com/JuLydUNFTj"
384,cryptosilent,1,#ftl Mohon bantuannya ya teman2 karna satu retweetan kalian sangat membantu kami utk debut makasih^^ https://twitter.com/KaDek_RPent/status/692445392198209536 …
385,muhd257,1,xpe! aku tolong promote diri kau. https://twitter.com/enjoyjawad/status/693094917904560128 …
386,RisnaLestari_,1,"Allohku, aku
mohon rasa sakit karena
penghinaan ini, Kau ubah
menjadi kekayaan untuk
menyantuni mereka nanti.
Aamiin O:)"
387,cutewndy,1,"Sakit hati dd, mau minta tolong ada event, malah di rt doang. Pen bunuh rasanya"
388,Saursepuh_ss,1,Mohon maaf pemirsa @film7mh 2 hari TIDAK TAYANG SAKSIKAN @FILM7MH 1 FEBRUARI 2016 JAM 22.30 WIB.
389,Raka_HR,1,"@TelkomCare mohon cek dm nya min, internet saya tidak bisa menyambung "
390,notkthrl,1,#ftl Mohon bantuannya ya teman2 karna satu retweetan kalian sangat membantu kami utk debut makasih^^ https://twitter.com/KaDek_RPent/status/692445392198209536 …
391,fadlanaiman,1,Selesai proses kotak-kotak Syria. Tq din tolong.
392,muhfa3,1,"@susipudjiastuti bu tolong lah, kita nelayan cari ikan tenaga sendiri, modal sendiri, ikan punya ALLAH knapa bisa dilarang2. Bu"
393,wakafzuzamma,1,Tahukah Kamu Perasaan Seorang Ibu Ketika Dibentak Anaknya? Ternyata Lebih Sakit Dari Melahirkan.tolong di sebar... http://fb.me/Pijb37AL 
394,IkaMitayani,1,"Teman wb grup yang mau follow saya, tolong mention ya kalau uda, hape saya yg itu lagi diservice,jadi pake hp ini susah/gabisa lihat grup"
395,milkymyeonEXO,1,"@suhofanunionina min dpt section apa? Ak rencana bagi2 PC, nanti klo uda jd desain nya, tolong bantu RT ya.. :)"
396,asyrafkamisan,1,@aqilahBIJAK heheheh. Mohon tabah ye sis. Tido je la kejap kat tangga tu. Hahah
397,irnxee,1,"aldikeritz Mohon maaf atas ketidaknyamanan yang dialami, Mas Aldi. Saat ini penggunaan kuota data sudah sesuai agar dapat melakukan pengecekan penggunaan data, silakan cek pada menu data usage. Terima kasih. -Vira"
398,irnxee,1,"kun_adhiz Hai, Mas Adhiz. Mohon maaf atas ketidaknyamanan yang dialami. Mengenai keluhan sinyal tidak stabil, apakah kendala di nomor 085326184xxx ? Silakan infokan lokasi detil dan tipe HP Via DM agar dibantu cek dan rahasia terjaga. Tks. -Key"
399,jaehyut,1,"aldikeritz Mohon maaf atas ketidaknyamanan yang dialami, Mas Aldi. Saat ini penggunaan kuota data sudah sesuai agar dapat melakukan pengecekan penggunaan data, silakan cek pada menu data usage. Terima kasih. -Vira"
400,jaehyut,1,"fahrezialwi Hai, Mas Fahrezi. Mohon maaf ketidak nyamanannya. Mengenai tdk bisa menggunakan email di aplikasi MyTelkomsel saya sarankan restart install ulang aplikasi dahulu, jk masih kendala infokan nomor melalui DM untuk dibantu cek serta rahasia terjaga. Tks. -Gisya"
401,jendeukqi,1,"aldikeritz Mohon maaf atas ketidaknyamanan yang dialami, Mas Aldi. Saat ini penggunaan kuota data sudah sesuai agar dapat melakukan pengecekan penggunaan data, silakan cek pada menu data usage. Terima kasih. -Vira"
402,jaehyut,1,"kun_adhiz Hai, Mas Adhiz. Mohon maaf atas ketidaknyamanan yang dialami. Mengenai keluhan sinyal tidak stabil, apakah kendala di nomor 085326184xxx ? Silakan infokan lokasi detil dan tipe HP Via DM agar dibantu cek dan rahasia terjaga. Tks. -Key"
403,jendeukqi,1,"fahrezialwi Hai, Mas Fahrezi. Mohon maaf ketidak nyamanannya. Mengenai tdk bisa menggunakan email di aplikasi MyTelkomsel saya sarankan restart install ulang aplikasi dahulu, jk masih kendala infokan nomor melalui DM untuk dibantu cek serta rahasia terjaga. Tks. -Gisya"
404,jendeukqi,1,"kun_adhiz Hai, Mas Adhiz. Mohon maaf atas ketidaknyamanan yang dialami. Mengenai keluhan sinyal tidak stabil, apakah kendala di nomor 085326184xxx ? Silakan infokan lokasi detil dan tipe HP Via DM agar dibantu cek dan rahasia terjaga. Tks. -Key"
405,guac0gan,1,"aldikeritz Mohon maaf atas ketidaknyamanan yang dialami, Mas Aldi. Saat ini penggunaan kuota data sudah sesuai agar dapat melakukan pengecekan penggunaan data, silakan cek pada menu data usage. Terima kasih. -Vira"
406,guac0gan,1,"fahrezialwi Hai, Mas Fahrezi. Mohon maaf ketidak nyamanannya. Mengenai tdk bisa menggunakan email di aplikasi MyTelkomsel saya sarankan restart install ulang aplikasi dahulu, jk masih kendala infokan nomor melalui DM untuk dibantu cek serta rahasia terjaga. Tks. -Gisya"
407,guac0gan,1,"kun_adhiz Hai, Mas Adhiz. Mohon maaf atas ketidaknyamanan yang dialami. Mengenai keluhan sinyal tidak stabil, apakah kendala di nomor 085326184xxx ? Silakan infokan lokasi detil dan tipe HP Via DM agar dibantu cek dan rahasia terjaga. Tks. -Key"
408,guac0gan,1,"fachry_my_id Hai, Mas Fachry. Mohon maaf untuk kendala yg dialami. Mengenai kendala tdk bisa rubah email/akun media social di aplikasi MyTelkomsel sy sarankan restart Hp trlbh dahulu, jk masih kendala infokan nomor melalui DM untuk dibantu cek serta rahasia terjaga. Tks. -Gisya"
409,vitsomi,1,"aldikeritz Mohon maaf atas ketidaknyamanan yang dialami, Mas Aldi. Saat ini penggunaan kuota data sudah sesuai agar dapat melakukan pengecekan penggunaan data, silakan cek pada menu data usage. Terima kasih. -Vira"
410,vitsomi,1,"fahrezialwi Hai, Mas Fahrezi. Mohon maaf ketidak nyamanannya. Mengenai tdk bisa menggunakan email di aplikasi MyTelkomsel saya sarankan restart install ulang aplikasi dahulu, jk masih kendala infokan nomor melalui DM untuk dibantu cek serta rahasia terjaga. Tks. -Gisya"
411,vitsomi,1,"kun_adhiz Hai, Mas Adhiz. Mohon maaf atas ketidaknyamanan yang dialami. Mengenai keluhan sinyal tidak stabil, apakah kendala di nomor 085326184xxx ? Silakan infokan lokasi detil dan tipe HP Via DM agar dibantu cek dan rahasia terjaga. Tks. -Key"
412,Telkomsel,1,"Hai, Mas Fachry. Mohon maaf untuk kendala yg dialami. Mengenai kendala tdk bisa rubah email/akun media social di aplikasi MyTelkomsel sy sarankan restart Hp trlbh dahulu, jk masih kendala infokan nomor melalui DM untuk dibantu cek serta rahasia terjaga. Tks. -Gisya"
413,kairct,1,"rynsoehandika Hi kak, untuk pengecekan mohon info nomor, tanggal kejadian dan pulsa berkurang ya via DM. Thanks ^Ririn"
414,edwadrIai,1,tolong ini males mandi
415,mbaSyam46,1,Mohon info lalulintas di tegal terkini. Apa truk yg terguling dpn pom bensin kematin sdh dievakuasi ?
416,candrapasoepati,1,@imam_nahrawi @gsdewabroto Tolong pak di nasehati PSSI nya. Sepertinya main main.. https://twitter.com/Football_ID/status/847594433394515968 …
417,retnoevtsr,1,"Aku mohon mengertilah, jalanan nanjak ih https://www.instagram.com/p/BSSBX0TFSOFIX7RxJMMKxrX-Dvov6Lvmrxdcu40/ …"
418,njhngwur,1,"myXLCare: inicatatanku Hi mas Haedies, mohon maaf infokan nomornya via DM ya agar kami bisa bantu cek. thx ^KM https://twitter.com/messages/compose?recipient_id=480224156 …"
419,HANBIN_iKON,1,Bosan itu wajar. Tapi tolong jangan langsung berubah.
420,njhngwur,1,"myXLCare: wahyudi_tlogo Hi mas Wahyudi, mohon maaf infokan nomornya via DM ya agar kami bisa bantu cek. thx ^KM https://twitter.com/messages/compose?recipient_id=480224156 …"
421,zaynmmalikxc,1,"inicatatanku Hi mas Haedies, mohon maaf infokan nomornya via DM ya agar kami bisa bantu cek. thx ^KM https://twitter.com/messages/compose?recipient_id=480224156 …"
422,jejenyajojo,1,"Ellen_Lie Selamat pagi. Mohon kesediannya menunggu, kami akan segera merespon pertanyaan Bpk/Ibu. Tks ~Jimy"
423,JP_Sinb98,1,allahu tolong mentab saya keblinger...
424,ddongii_,1,"myXLCare: inicatatanku Hi mas Haedies, mohon maaf infokan nomornya via DM ya agar kami bisa bantu cek. thx ^KM https://twitter.com/messages/compose?recipient_id=480224156 …"
425,udakmingyu,1,"inicatatanku Hi mas Haedies, mohon maaf infokan nomornya via DM ya agar kami bisa bantu cek. thx ^KM https://twitter.com/messages/compose?recipient_id=480224156 …"
426,jiqioeng,1,mandiricare: dwirahmania22 Mohon informasi utk jenis device yg digunakan. Tks ~ Ivan
427,myXLCare,1,"Hi mas Haedies, mohon maaf infokan nomornya via DM ya agar kami bisa bantu cek. thx ^KM https://twitter.com/messages/compose?recipient_id=480224156 …"
428,gustyyLR,1,Tolong twitternya mention juga harus tau dibaca enggaknya bisa kalik https://twitter.com/Twitter/status/847479110616047616 …
429,luhgaritma,1,: mramawanda  [2] 3/30/2018. Terkait keluhan poin tidak bertambah mohon infokan tanggal isi ulag pulsa demi memudahkan kami dalam proses
430,FirdaussSani,1,Mohon lepas ni dia dapat yang kaki game. biar padan muka dia 
431,solvdier,1,mramawanda  [2] 3/30/2018. Terkait keluhan poin tidak bertambah mohon infokan tanggal isi ulag pulsa demi memudahkan kami dalam proses
432,solvdier,1,"johny_mic Baik, saya bantu cek terlebih dahulu, mohon ditunggu. -Mira"
433,49bagibagiPAJAK,1,"Saya ini cuma PCPT LAGU yg minta tolong pada BAPAK2 LABEL di sana. 
Saya sudah tdk tergantung pada meminta bantuan salah satu artis,"
434,jhnw1,1,"RT myXLCare ""wahyudi_tlogo Hi mas Wahyudi, mohon maaf infokan nomornya via DM ya agar kami bisa bantu cek. thx ^KM https://twitter.com/messages/compose?recipient_id=480224156 …"""
435,SfhaaMzfb,1,"Selagi buleh simpan , mohon simpan . Tak payah nak public kan sangat "
436,unmagnetism,1,"Bau memeknya tolong dikondisikan ya, gmna kita mau jilmek kalo bau terasi gtu "
437,Telkomsel,1,"Selamat pagi. Mohon maaf atas ketidaknyamanan yang dialami. Terkait kendala kuota belum didapatkan, silakan infokan nomor berkendala dan paket yang diaktivkan via DM, agar bisa di cek dan data tetap terjaga. Terima kasih. -Milly"
438,IndosatCare,1,"Kak mohon maaf untuk late responnya, untuk pemberian saldo paypro dibarikan maximal 1x24Jam ya kak. ^Oca"
439,JNECare,1,Mohon dicek dahulu apabila masih ada kendala silahkan konfirmasi kembali. Thanks ^Aily  (2/2)
440,deasssssy,1,"@TelkomCare mohon bantuannya router saya di rmh tiba2 mati,padahal minggu kemarin baru di ganti sama orang telkom router baru katanya router yg lebih bagus.tetapi malah rusak.mohon untuk bantuannya untuk di benarkan"
441,PiannPi,1,"@TelkomCare pagi pagi trouble nih daerah depok, tolong di cek no. internet(121219207158)"
442,k4n9kun9,1,"Tolong lebel gelar ustad di depan nama ente,di ilangin
Sebelum ane Nyang ilangin sekalian ame orang-orang Nye

@ustadabujanda"
443,ayudyanc,1,"Kamu boleh ngomong apa aja, kamu boleh ber ekspektasi apa aja dan kamu juga boleh mengeluarkan kata yang tidak ber fakta. Mohon maaf  Sejatinya, aku tidak akan menanggapi omongan kamu selagi kamu belum berbuat penting dihidup aku"
444,jendniec,1,"ifulsaeful25 Kak mohon maaf untuk late responnya, infokan via DM yuk untuk nomornya. Kami bantu cek untuk datanya. http://bit.ly/yukdm  ^Oca"
445,anis_mashitah,1,"Alahai pakcik. Tolong jangan cakap politik dengan saya,pakcik. Saya tak boleh kutuk kutuk kang tak confirm lah saya. "
446,itsaisyhmaisrh,1,"mohon jangan bagi bullshit lain kali boleh, acik awak la masing masing dah makin busy takdenya"
447,msyams24,1,@TelkomCare min koneksi internetnya tidak stabil mohon diperbaiki
448,Rully_350,1,"@felixsiauw , ustad mohon dibantu hadist yang dimaksud pic.twitter.com/mya5IKcZQv"
449,venashemale2,1,Buat teman2 yang gabung  diakun promot Aq. Klw ada yg DM / WA / yg jelek2an kalian  atas informasi dri Aq tolong bukti chat di screenshot. Lagi ada yg fitnah dan mencemarkan nama akun Aq.
450,Telkomsel,1,"Mohon maaf untuk berhenti berlangganan kartu Halo hanya dapat dilakukan di GraPARI dengan membawa kartu, KTP asli dan tidak dapat diwakilkan. Info alamat GraPARI: http://telkomsel.com/contact-us/cari-grapari-dan-mygrapari … :) -Dira"
451,mikinujy36zya,1,Sabda Nabi saw : Bertobatlah kalian & mohon ampunanlah kpd Allah krn sesungguhnya aku bertobat & memohon ampun 100X dlm sehari (HR Muslim)
452,kixhyn,1,mau ngakak baca ini tolong:v https://twitter.com/vampireyaoi/status/938195034418982912 …
453,iqmalhafiyy,1,"bersyukur dpat member cam muizz ni , time dia susah aku takdela cam bersunggunh sgat nak tolong , bila aku susah effort dia gila babahh"
454,PuisiSelamat,1,"Doaku hari ini: Tuhan, tolong jaga semangatku pagi ini hingga malam nanti, agar aku bisa berusaha tuk menjadi lebih baik lagi."
455,Wahidahnaim,1,Hahaha kannnn. Tolong lah hahah
456,jingerhope,1,"Pak... tolong ya sebelum rilis LY Tear, itu Wonder ceritanya diberesin dulu jangan gantung gt. I demand a complete movie, sir."
457,wantjeno,1,"riedaputri Pagi, Mbak Rida. Mohon maaf atas ketidaknyamanannya. Terkait tidak bisa aktivasi paket roaming, silakan restart HP. Jika masih sama, infokan nomor, capture keterangan gagal, dan paket yang akan diaktifkan via DM agar dibantu cek dan privasi terjaga. Tks. -Via"
458,nibcotin,1,"riedaputri Pagi, Mbak Rida. Mohon maaf atas ketidaknyamanannya. Terkait tidak bisa aktivasi paket roaming, silakan restart HP. Jika masih sama, infokan nomor, capture keterangan gagal, dan paket yang akan diaktifkan via DM agar dibantu cek dan privasi terjaga. Tks. -Via"
459,helpmeunifi,1,"Hi @MizatulAthifa!
Kami mohon maaf atas segala kesulitan. Boleh kami tahu, apakah isu yang anda alami? "
460,nsyazwanihamzah,1,"Mula2 dulu 1cm je time da admit ward sebab bersalin paksa kan, tu Dr cina yg tolong bukakan jalan, tapi memang kerap cek la, tapi pagi sebelum bersalin tu Dr pakar india, Dr melayu time da kat labour room sekali pecahkan air ketuban"
461,yerarig,1,"riedaputri Pagi, Mbak Rida. Mohon maaf atas ketidaknyamanannya. Terkait tidak bisa aktivasi paket roaming, silakan restart HP. Jika masih sama, infokan nomor, capture keterangan gagal, dan paket yang akan diaktifkan via DM agar dibantu cek dan privasi terjaga. Tks. -Via"
462,sariwati4123,1,"riedaputri Pagi, Mbak Rida. Mohon maaf atas ketidaknyamanannya. Terkait tidak bisa aktivasi paket roaming, silakan restart HP. Jika masih sama, infokan nomor, capture keterangan gagal, dan paket yang akan diaktifkan via DM agar dibantu cek dan privasi terjaga. Tks. -Via"
463,Thamrinjamal,1,@tokopedia mohon verifikasi pembayaran pic.twitter.com/eddetkLqA2
464,bangtantrouble,1,"Gue nggak mau ada insiden apapun, kayak tahun kemarin. Bahkan, kalaupun nanti bukan BTS yg mewakili KPop atau nggak cuma BTS aja yang masuk nominasi (lebih dari 1 grup Kpop), tolong tetap dukung siapapun itu :))) 
#Billboard #BillboardMusicAwards #bbmas #BTS #BTSARMYhttps://twitter.com/billboard/status/986024704019329025 …"
465,laciguanlin,1,"riedaputri Pagi, Mbak Rida. Mohon maaf atas ketidaknyamanannya. Terkait tidak bisa aktivasi paket roaming, silakan restart HP. Jika masih sama, infokan nomor, capture keterangan gagal, dan paket yang akan diaktifkan via DM agar dibantu cek dan privasi terjaga. Tks. -Via"
466,kikhyunjin,1,"riedaputri Pagi, Mbak Rida. Mohon maaf atas ketidaknyamanannya. Terkait tidak bisa aktivasi paket roaming, silakan restart HP. Jika masih sama, infokan nomor, capture keterangan gagal, dan paket yang akan diaktifkan via DM agar dibantu cek dan privasi terjaga. Tks. -Via"
467,rwakims,1,Tolong beri saya kekuatan untuk melanjutkan mengedit ini pic.twitter.com/NOUwdfdc2t
468,sejecng96,1,"riedaputri Pagi, Mbak Rida. Mohon maaf atas ketidaknyamanannya. Terkait tidak bisa aktivasi paket roaming, silakan restart HP. Jika masih sama, infokan nomor, capture keterangan gagal, dan paket yang akan diaktifkan via DM agar dibantu cek dan privasi terjaga. Tks. -Via"
469,JNECare,1,"Selamat pagi kak, admin cek paketnya belum tiba di kota tujuan. Mohon ditunggu estimasi hari ini tanggal 17/04/18 dan mengenai waktu pengantarannya tergantung dari petugas karena maksimal hingga jam 23:59 ya. Thanks ^Aily"
470,FirstMediaCares,1,"Selamat pagi First People, mohon maaf atas ketidaknyamanannya. Untuk keluhan sudah kami bantu respon via DM. Tks ^klf"
471,levianejane,1,Tolong member ikon yg lain bawa pulang ini anak xD
472,BenoDR_04,1,Tolong di revisi @officialJKT48 @MelodyLaksanipic.twitter.com/5yOuDRM68w
473,khanbinr,1,Telkomsel: fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
474,Dinkuantan82,1,@CIMB_Assists ATM cimbRaub ada 3..1 je berfungsi..tolong baiki masalah SEGERA
475,exohunseha,1,fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
476,zhinjimin,1,Telkomsel: fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
477,RahiedaRahim,1,dok ingat mg bru grad. Hok aku nok setahun doh layu lama doh. Haha. jnji dok napok depan mata. Mohon delete jugok gmbr tu 
478,hudaismail_,1,kita tolong jawabkan boleh?Tggu dekat tepi jalan depan car park. Naik je bas tu. Turun depan fac edu/tunas permata.
479,juanzuan07,1,fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
480,namjoohyouk,1,fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
481,baixiahn,1,fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
482,cursedbbh,1,Telkomsel: fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
483,llheaun96,1,Telkomsel: fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
484,ktaehth,1,Telkomsel: fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
485,xioajunh,1,fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
486,ddongii_,1,Telkomsel: fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
487,dobchanxo,1,"felita_FW Hai Felita, mohon maaf sebelumnya, apakah yang kamu maksud adalah ke layanan pengguna ? --"
488,dobchanxo,1,bl_mokoshop - & dana telah diteruskan ke saldo Tokopedia km ya. Mohon utk melakukan pengecekan. Trims ^FN
489,dobchanxo,1,"riefardan Hai Ardan,mohon maaf atas ketidaknyamanannya. Terkait kendala tsb, perlu kami informasikan bahwa kode OTP akan otomatis dikirim--"
490,pcvyeol,1,Telkomsel: fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
491,ophen86,1,nn}: fhadil_dhapuy Jika keluhan baru hari ini mohon tunggu 1x24 jam untuk antisipasi gangguan sementara. -Ochi
492,dobchanxo,1,"denil13shop Hai Deni, mohon maaf atas ketidaknyamanannya. Jika kami cek dana kamu ditahan untuk menunggu penyelesaian kendala dan klaim--"
493,zqpinky,1,"blackpink jam berapa sih mv nya, tolong jgn pas lagi kelas please"
494,drheribudianto,1,"salam pak menteri.,, no hp wa tidak bisa dihubungi ya pak?

Mohon bantuan follow up debat kompetisi by polcomm"
495,manjilala,1,"Maaf HP saya tidak bisa mengirim SMS jadi mohon komunikasi lewat LINE, WA, Email atau menelepon"
496,___nnaeen,1,Tolong bezakan gurauan dengan serious aeen. 
497,gojekindonesia,1,"Hai Ariez, mohon ditunggu ya akan segera dilakukan pengecekan.Tks^Irm"
498,jrmy19xx,1,"Teruntuk Bundo yg masak di RM Bahagia.

Bundo, tolong tiado lengkuas diantaro awak dan rendang. Awak tak sanggup do!"
499,nctjehyunn,1,"sdh cukup langit yg menangis dipagi hari ini. tapi tolong mata indahmu itu jangan mengeluarkan tangisan juga 

hoek https://twitter.com/17beanies/status/762436794323382273 …"
500,Noordex_23,1,Tolong sebarkan karena ini bahaya.. Demi kelangsungan hidup umat manusia  [pic] — https://path.com/p/4qvnNV 
501,permataygMulia,1,mohon relax... Lmbt g hmpa msuk
502,M_Kurniawan_ID,1,@JNECare Mohon kirimkan barangnya dengan nomor resi ini admin BKICI00047036516
503,akmalmuhd,1,Morning geng. Mula kan pagi anda dengan memaksa @FASelangorMy untuk merombak semua kutu2 kat dlm. Mohon YB @AzminAli laksanakan tugas anda.
504,irfanveto,1,"@Bukalapak_Care pengembalian barang sudah selesai, tapi dana belum kembali kepada saya. Tolong diproses order 160293876369"
505,SENAstuty,1,"@JogjaUpdate Lik, ada yang tau jadwal dokter anak di RSI Hidayatullah nggak ya? Mohon infonya. Terimakasih."
506,jihahchumell,1,Goodluck kepada yang mohon Upu tengah hari ni resultnya 
507,anin1410,1,ada kebakaran di jl pahlawan revolusi dekat sd perguruan rakyat mohon diatasi pic.twitter.com/EB6mCDuXnx
508,jenbubyjennie,1,bocor tolong
509,FatinShr_,1,"""Kita tolong masa dia susah, tapi dia cerita buruk pulak pasal kita. Bukan berkira atau mengungkit, tapi ingat ingatlah sikit jasa kawan tu"""
510,HargaalatberatC,1,"Tungaloy DNMG 150408 T9125 | Pahat Bubut Carbide | Mata Widia DNMG 4: AWAS.... INI BARANG BEKAS, MOHON CERMAT... http://bit.ly/2b5syaD "
511,FarhanMuller,1,Pak polisi tolongggg!! l ada apa? l Tolong saya l iya knapa? *bingung* l Twitter saya dihack :( l -___-! #Eek
512,BebyDOTID,1,"Tuhan, mohon agar dalam istirahatku malam ini, Engkau membebaskan jiwaku dari keletihan dan kekhawatirannya #BijakSendyDOTID"
513,putriapriliaa,1,@TelkomCare IP address modem saya kok ga bisa dibuka? no telp rumah saya 021 7395778. tolong dibantu
514,juchaeyeonn,1,"uxu: WahyudiWinas [1] Pagi, Mas Wahyu. Mohon maaf atas keluhan sinyal yang dialami. Apakah nomor yang digunakan 082257612xxx? Infokan juga …"
515,taehyugnk,1,"iqbal_irawan Pagi kak, mohon maaf atas ketidaknyamanannya. Mohon info nama penerima, alamat lengkap, patokan, no. tlp penerima dan (1/2)"
516,taehyugnk,1,HusniMubarok999 Pagi kak. Admin cek kirimannya masih estimasi 1-2 hari kerja maksimal hari ini. Mohon ditunggu ya. Thanks ^Nilam
517,kdnnet,1,"Telkomsel: WahyudiWinas [1] Pagi, Mas Wahyu. Mohon maaf atas keluhan sinyal yang dialami. Apakah nomor yang digunakan 082257612xxx? Infokan…"
518,taehyugnk,1,"anthonysimon777 Pagi kak, mohon maaf resi tersebut belum terbaca di sistem. Mohon cek kembali di lembar resinya ya. Tks ^Mary"
519,frappucieno,1,"s: WahyudiWinas [1] Pagi, Mas Wahyu. Mohon maaf atas keluhan sinyal yang dialami. Apakah nomor yang digunakan 082257612xxx? Infokan juga NIK"
520,hvoney,1,"JNECare: iqbal_irawan Pagi kak, mohon maaf atas ketidaknyamanannya. Mohon info nama penerima, alamat lengkap, patokan, no. tlp penerima dan…"
521,hvoney,1,JNECare: HusniMubarok999 Pagi kak. Admin cek kirimannya masih estimasi 1-2 hari kerja maksimal hari ini. Mohon ditunggu ya. Thanks ^Nilam
522,kyerimcute,1,"JNECare: iqbal_irawan Pagi kak, mohon maaf atas ketidaknyamanannya. Mohon info nama penerima, alamat lengkap, patokan, no. tlp penerima dan…"
523,hvoney,1,"JNECare: anthonysimon777 Pagi kak, mohon maaf resi tersebut belum terbaca di sistem. Mohon cek kembali di lembar resinya ya. Tks ^Mary"
524,kyerimcute,1,JNECare: HusniMubarok999 Pagi kak. Admin cek kirimannya masih estimasi 1-2 hari kerja maksimal hari ini. Mohon ditunggu ya. Thanks ^Nilam
525,kyerimcute,1,"JNECare: anthonysimon777 Pagi kak, mohon maaf resi tersebut belum terbaca di sistem. Mohon cek kembali di lembar resinya ya. Tks ^Mary"
526,inctlucas,1,"Telkomsel: WahyudiWinas [1] Pagi, Mas Wahyu. Mohon maaf atas keluhan sinyal yang dialami. Apakah nomor yang digunakan 082257612xxx? Infokan…"
527,baeufti,1,"ch: WahyudiWinas [1] Pagi, Mas Wahyu. Mohon maaf atas keluhan sinyal yang dialami. Apakah nomor yang digunakan 082257612xxx? Infokan juga N…"
528,VUODCAZ,1,"Telkomsel: WahyudiWinas [1] Pagi, Mas Wahyu. Mohon maaf atas keluhan sinyal yang dialami. Apakah nomor yang digunakan 082257612xxx? Infokan…"
529,krycstalei,1,"Telkomsel: WahyudiWinas [1] Pagi, Mas Wahyu. Mohon maaf atas keluhan sinyal yang dialami. Apakah nomor yang digunakan 082257612xxx? Infokan…"
530,chaernncl,1,"EvaGiriOktavian Mohon maaf kak, bisa diinformasikan utk keterangan gagal dari registrasinya ? Tks :) - Randi"
531,jjunguwoo,1,"WahyudiWinas [1] Pagi, Mas Wahyu. Mohon maaf atas keluhan sinyal yang dialami. Apakah nomor yang digunakan 082257612xxx? Infokan juga NIK"
532,haneulkor,1,"JNECare: jungyoyon_twice Pagi kak. Mohon maaf atas ketidaknyamanannya. Jika kiriman belum diterima mohon infokan alamat lengkap, no. tlp (1…"
533,haneulkor,1,JNECare: satandcwski Pagi kak. Admin sudah bantu koordinasikan dengan tim terkait kami. Mohon ditunggu prosesnya ya. Thanks ^Nilam
534,haneulkor,1,"JNECare: ariestOck_ Pagi kak Haris, mohon maaf atas ketidaknyamanannya. Admin cek paketnya tidak lolos X-ray karena ada isi bateray, mohon …"
535,haneulkor,1,JNECare: Agniawahdini Admin bantu koordinasikan keluhannya ke pihak terkait. Mohon ditunggu prosesnya maksimal 4 hari dari pelaporan hari (…
536,haneulkor,1,JNECare: dikiriana Pagi kak. Untuk prosesnya mohon ditunggu maksimal 4 hari dari laporan pertama dibuatkan ya. Admin bantu follow up. Thank…
537,kuahmigorenk,1,satandcwski Pagi kak. Admin sudah bantu koordinasikan dengan tim terkait kami. Mohon ditunggu prosesnya ya. Thanks ^Nilam
538,exid_haney,1,"Gini nih mahh, aku punya ayam. Ayam nya bertelur . Terlurnya ada 4 . Enaknya telurnya diapain ya? 
Mohon bantuannya mah"
539,hyunnjen,1,"JNECare: jungyoyon_twice Pagi kak. Mohon maaf atas ketidaknyamanannya. Jika kiriman belum diterima mohon infokan alamat lengkap, no. tlp (1…"
540,Anafitr61343171,1,"Admin tanya dong, saya isi biodata terus mau klik selesai kok gx bisa, menu selesainya gx aktif jadi gx bisa diklik. Mohon bantuannya.."
541,hyunnjen,1,JNECare: satandcwski Pagi kak. Admin sudah bantu koordinasikan dengan tim terkait kami. Mohon ditunggu prosesnya ya. Thanks ^Nilam
542,yeoojja,1,@aintrealx bang kiky minta tolong dong
543,ahnseobbii,1,"JNECare: jungyoyon_twice Pagi kak. Mohon maaf atas ketidaknyamanannya. Jika kiriman belum diterima mohon infokan alamat lengkap, no. tlp (1…"
544,wonhossi_,1,"JNECare: jungyoyon_twice Pagi kak. Mohon maaf atas ketidaknyamanannya. Jika kiriman belum diterima mohon infokan alamat lengkap, no. tlp (1…"
